Timestamp,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,AngularVelX,AngularVelY,AngularVelZ,QW,QX,QY,QZ,MagX,MagY,MagZ,Height,AirPressure,Label
16044,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16050,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16056,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16062,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16068,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16074,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16080,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16086,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16092,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16098,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16104,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16110,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16116,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16122,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16128,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16134,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16140,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16146,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16152,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16158,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16164,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16170,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16176,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16182,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16188,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16194,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16200,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16206,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16212,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16218,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16224,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16230,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16236,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16242,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16248,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16254,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16260,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16266,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16272,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16278,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16284,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16290,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16296,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16302,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16308,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16314,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16320,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16326,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16332,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16338,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16344,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16350,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16356,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16362,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16368,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16374,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16380,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16386,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16392,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16398,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16404,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16410,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16416,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16422,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16428,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16434,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16440,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16446,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16452,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16458,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16464,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16470,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16476,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16482,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16488,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16494,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16500,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16506,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16512,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16518,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16524,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16530,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16536,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16542,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16548,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16554,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16560,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16566,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16572,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16578,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16584,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16590,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16596,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16602,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16608,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16614,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16620,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16626,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16632,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16638,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16644,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16650,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16656,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16662,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16668,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16674,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16680,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16686,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16692,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16698,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16704,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16710,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16716,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16722,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16728,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16734,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16740,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16746,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16752,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16758,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16764,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16770,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16776,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16782,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16788,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16794,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16800,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16806,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16812,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16818,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16824,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16830,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
16836,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,716.532,0.750047,36.55,109.367,36.55,287454020,287454020,Default
